Customer,DOJ,StudentName,Department,City,Branch,Application,Duration,FeesperHour,Column1,Lat,Long,State
Customer A,24-08-2020,Student4093,IT,New Delhi,Gurgoan,Office 365,66,2000,,28.6741448,77.216544,Delhi
Customer B,24-08-2020,Student3257,IT,New Delhi,ISBT,Outlook,75,1200,,28.6741448,77.216544,Delhi
Customer C,24-08-2020,Student5489,Sales,Kolkata,Hugli,PowerApps,81,2500,,22.5655734,88.3702152,West Bengal
Customer A,24-08-2020,Student575,IT,Kolkata,Hugli,VBA,33,2200,,22.5655734,88.3702152,West Bengal
Customer J,24-08-2020,Student893,Sales,Pune,Pune3,VBA,63,2200,,18.5289032,73.8743492,Maharashtra
Customer E,25-08-2020,Student5390,IT,Pune,Pun35,Excel,56,2000,,18.5289032,73.8743492,Maharashtra
Customer G,25-08-2020,Student8,HR,Chennai,Chennai Central,Outlook,68,1200,,13.0117549,80.2214808,Tamil Nadu
Customer I,25-08-2020,Student934,Sales,Nagpur,Nag 1,Outlook,42,1200,,21.1526179,79.0881983,Maharashtra
Customer J,25-08-2020,Student5291,Sales,Bangalore,Koramangala,Outlook,36,1200,,12.966667,77.566667,Karnataka
Customer H,25-08-2020,Student4916,IT,Kolkata,Garden Reach,PowerApps,18,2500,,22.5655734,88.3702152,West Bengal
Customer E,25-08-2020,Student5526,IT,Nagpur,Nag 1,VBA,83,2200,,21.1526179,79.0881983,Maharashtra
Customer C,25-08-2020,Student3157,HR,Hyderabad,Hyd1,Word,51,900,,17.3921437,78.4656193,Telangana
Customer H,25-08-2020,Student4382,Admin,Hyderabad,Hyd2,Word,18,900,,17.3921437,78.4656193,Telangana
Customer A,26-08-2020,Student1220,Finance,Pune,Pune1,Excel,18,2000,,18.5289032,73.8743492,Maharashtra
Customer D,26-08-2020,Student4627,Sales,Bangalore,Koramangala,Excel,36,2000,,12.966667,77.566667,Karnataka
Customer J,26-08-2020,Student1543,Sales,Bangalore,Jalahalli,Outlook,13,1200,,12.966667,77.566667,Karnataka
Customer F,26-08-2020,Student635,IT,Pune,Pune4,PowerApps,23,2500,,18.5289032,73.8743492,Maharashtra
Customer K,26-08-2020,Student788,IT,Chennai,Koyambedu,PowerApps,77,2500,,13.0117549,80.2214808,Tamil Nadu
Customer B,26-08-2020,Student3497,Finance,Kolkata,Garden Reach,PowerApps,57,2500,,22.5655734,88.3702152,West Bengal
Customer K,26-08-2020,Student1951,IT,Chennai,Koyambedu,PowerBI,32,2500,,13.0117549,80.2214808,Tamil Nadu
Customer A,27-08-2020,Student151,Admin,Pune,Pune3,Outlook,90,1200,,18.5289032,73.8743492,Maharashtra
Customer F,27-08-2020,Student161,Admin,Nagpur,Nag3,Outlook,75,1200,,21.1526179,79.0881983,Maharashtra
Customer D,27-08-2020,Student687,Admin,Hyderabad,Hyd3,PowerBI,38,2500,,17.3921437,78.4656193,Telangana
Customer I,27-08-2020,Student2896,Sales,Kolkata,Hugli,PowerBI,33,2500,,22.5655734,88.3702152,West Bengal
Customer I,27-08-2020,Student3007,Sales,Kolkata,Hugli,PowerBI,42,2500,,22.5655734,88.3702152,West Bengal
Customer B,27-08-2020,Student1164,HR,Nagpur,Nag 2,Word,65,900,,21.1526179,79.0881983,Maharashtra
Customer J,28-08-2020,Student731,IT,Kolkata,Garden Reach,PowerApps,66,2500,,22.5655734,88.3702152,West Bengal
Customer F,28-08-2020,Student2102,Finance,Chennai,Koyambedu,PowerBI,53,2500,,13.0117549,80.2214808,Tamil Nadu
Customer D,28-08-2020,Student4300,HR,Chennai,Koyambedu,PowerBI,17,2500,,13.0117549,80.2214808,Tamil Nadu
Customer H,28-08-2020,Student2426,IT,Hyderabad,Hyd2,VBA,70,2200,,17.3921437,78.4656193,Telangana
Customer G,28-08-2020,Student6469,Sales,Hyderabad,Hyd3,Word,63,900,,17.3921437,78.4656193,Telangana
Customer E,29-08-2020,Student5391,HR,Nagpur,Nag 1,Outlook,65,1200,,21.1526179,79.0881983,Maharashtra
Customer B,29-08-2020,Student5145,IT,Kolkata,Garden Reach,PowerBI,37,2500,,22.5655734,88.3702152,West Bengal
Customer J,29-08-2020,Student5780,IT,New Delhi,Saket,PowerBI,27,2500,,28.6741448,77.216544,Delhi
Customer H,29-08-2020,Student4085,Sales,New Delhi,Gurgoan,VBA,18,2200,,28.6741448,77.216544,Delhi
Customer K,30-08-2020,Student6260,IT,Bangalore,Bayappanhalli,PowerBI,18,2500,,12.966667,77.566667,Karnataka
Customer C,30-08-2020,Student215,IT,Kolkata,Chakdaha,VBA,26,2200,,22.5655734,88.3702152,West Bengal
Customer B,31-08-2020,Student5373,IT,Kolkata,Howrah,Excel,84,2000,,22.5655734,88.3702152,West Bengal
Customer E,31-08-2020,Student3551,Sales,Nagpur,Nag 1,Office 365,15,2000,,21.1526179,79.0881983,Maharashtra
Customer I,31-08-2020,Student308,HR,Hyderabad,Hyd3,Outlook,86,1200,,17.3921437,78.4656193,Telangana
Customer H,31-08-2020,Student1201,Admin,Kolkata,South Dum-Dum,Word,54,900,,22.5655734,88.3702152,West Bengal
Customer J,31-08-2020,Student4334,Sales,Hyderabad,Hyd1,Word,46,900,,17.3921437,78.4656193,Telangana
Customer J,01-09-2020,Student6156,Admin,New Delhi,Gurgoan,Office 365,80,2000,,28.6741448,77.216544,Delhi
Customer I,01-09-2020,Student2425,Admin,Hyderabad,Hyd2,Outlook,71,1200,,17.3921437,78.4656193,Telangana
Customer F,01-09-2020,Student2756,Admin,Kolkata,Garden Reach,Word,21,900,,22.5655734,88.3702152,West Bengal
Customer F,01-09-2020,Student4305,Sales,Bangalore,Jalahalli,Word,22,900,,12.966667,77.566667,Karnataka
Customer F,01-09-2020,Student5722,Finance,Hyderabad,Hyd1,Word,81,900,,17.3921437,78.4656193,Telangana
Customer D,02-09-2020,Student5037,IT,New Delhi,Gurgoan,Excel,77,2000,,28.6741448,77.216544,Delhi
Customer C,02-09-2020,Student5361,Finance,Nagpur,Nag3,Excel,88,2000,,21.1526179,79.0881983,Maharashtra
Customer C,02-09-2020,Student518,Finance,Hyderabad,Hyd1,PowerBI,50,2500,,17.3921437,78.4656193,Telangana
Customer C,02-09-2020,Student6357,Finance,Hyderabad,Hyd2,PowerBI,32,2500,,17.3921437,78.4656193,Telangana
Customer E,02-09-2020,Student3394,IT,Pune,Pune3,Word,61,900,,18.5289032,73.8743492,Maharashtra
Customer G,02-09-2020,Student5585,HR,New Delhi,ISBT,Word,25,900,,28.6741448,77.216544,Delhi
Customer B,02-09-2020,Student6421,Admin,Pune,Pune3,Word,58,900,,18.5289032,73.8743492,Maharashtra
Customer I,03-09-2020,Student1737,Finance,Hyderabad,Hyd2,Excel,85,2000,,17.3921437,78.4656193,Telangana
Customer C,03-09-2020,Student1132,Admin,New Delhi,Saket,Outlook,84,1200,,28.6741448,77.216544,Delhi
Customer A,03-09-2020,Student6062,Sales,Chennai,Chennai Central,Outlook,23,1200,,13.0117549,80.2214808,Tamil Nadu
Customer K,03-09-2020,Student2461,IT,Chennai,Anna Salai,PowerApps,71,2500,,13.0117549,80.2214808,Tamil Nadu
Customer I,03-09-2020,Student3537,Admin,Bangalore,Koramangala,PowerApps,79,2500,,12.966667,77.566667,Karnataka
Customer F,03-09-2020,Student5164,Admin,New Delhi,Saket,PowerBI,42,2500,,28.6741448,77.216544,Delhi
Customer B,04-09-2020,Student3928,Admin,New Delhi,Gurgoan,Excel,51,2000,,28.6741448,77.216544,Delhi
Customer I,04-09-2020,Student4206,Admin,Kolkata,Garden Reach,Excel,79,2000,,22.5655734,88.3702152,West Bengal
Customer K,04-09-2020,Student2918,HR,Chennai,Chennai Central,PowerBI,16,2500,,13.0117549,80.2214808,Tamil Nadu
Customer I,04-09-2020,Student1357,Finance,New Delhi,Noida,VBA,79,2200,,28.6741448,77.216544,Delhi
Customer B,04-09-2020,Student4347,Finance,Hyderabad,Hyd2,VBA,83,2200,,17.3921437,78.4656193,Telangana
Customer G,05-09-2020,Student4464,HR,Bangalore,Jalahalli,Outlook,78,1200,,12.966667,77.566667,Karnataka
Customer K,05-09-2020,Student6056,Finance,Nagpur,Nag 1,Outlook,67,1200,,21.1526179,79.0881983,Maharashtra
Customer H,05-09-2020,Student4847,IT,Kolkata,Howrah,PowerApps,22,2500,,22.5655734,88.3702152,West Bengal
Customer J,05-09-2020,Student763,Sales,Hyderabad,Hyd3,Word,27,900,,17.3921437,78.4656193,Telangana
Customer D,06-09-2020,Student5368,Finance,Chennai,Chennai Central,Office 365,81,2000,,13.0117549,80.2214808,Tamil Nadu
Customer F,06-09-2020,Student5564,HR,Pune,Pune1,Office 365,75,2000,,18.5289032,73.8743492,Maharashtra
Customer J,06-09-2020,Student6607,Finance,Bangalore,Jalahalli,Outlook,33,1200,,12.966667,77.566667,Karnataka
Customer F,06-09-2020,Student139,HR,Hyderabad,Hyd1,PowerApps,41,2500,,17.3921437,78.4656193,Telangana
Customer J,06-09-2020,Student3818,HR,Bangalore,Bayappanhalli,PowerApps,30,2500,,12.966667,77.566667,Karnataka
Customer J,06-09-2020,Student4116,Admin,New Delhi,Gurgoan,VBA,31,2200,,28.6741448,77.216544,Delhi
Customer G,06-09-2020,Student1055,Sales,Chennai,Chennai Central,Word,75,900,,13.0117549,80.2214808,Tamil Nadu
Customer I,07-09-2020,Student409,Admin,Hyderabad,Hyd2,Office 365,36,2000,,17.3921437,78.4656193,Telangana
Customer D,07-09-2020,Student5870,Admin,Pune,Pun35,Office 365,81,2000,,18.5289032,73.8743492,Maharashtra
Customer K,07-09-2020,Student5606,Finance,Nagpur,Nag3,Outlook,60,1200,,21.1526179,79.0881983,Maharashtra
Customer E,07-09-2020,Student871,Sales,Nagpur,Nag 2,PowerApps,87,2500,,21.1526179,79.0881983,Maharashtra
Customer B,07-09-2020,Student607,IT,Bangalore,Jalahalli,PowerBI,80,2500,,12.966667,77.566667,Karnataka
Customer B,07-09-2020,Student4535,IT,Chennai,Anna Salai,PowerBI,86,2500,,13.0117549,80.2214808,Tamil Nadu
Customer H,07-09-2020,Student3926,HR,Hyderabad,Hyd2,Word,53,900,,17.3921437,78.4656193,Telangana
Customer A,08-09-2020,Student287,Admin,Nagpur,Nag 1,PowerBI,16,2500,,21.1526179,79.0881983,Maharashtra
Customer C,08-09-2020,Student5945,Sales,Nagpur,Nag 1,VBA,10,2200,,21.1526179,79.0881983,Maharashtra
Customer C,09-09-2020,Student4143,Sales,Bangalore,Jalahalli,Excel,66,2000,,12.966667,77.566667,Karnataka
Customer C,09-09-2020,Student6324,Admin,Bangalore,Jalahalli,Excel,62,2000,,12.966667,77.566667,Karnataka
Customer D,09-09-2020,Student2706,Sales,Pune,Pun35,Outlook,40,1200,,18.5289032,73.8743492,Maharashtra
Customer E,09-09-2020,Student3731,Admin,New Delhi,ISBT,PowerApps,36,2500,,28.6741448,77.216544,Delhi
Customer J,09-09-2020,Student5946,Sales,Hyderabad,Hyd2,PowerApps,40,2500,,17.3921437,78.4656193,Telangana
Customer A,09-09-2020,Student1036,Finance,Hyderabad,Hyd1,PowerBI,20,2500,,17.3921437,78.4656193,Telangana
Customer J,09-09-2020,Student2508,Admin,Bangalore,Koramangala,PowerBI,30,2500,,12.966667,77.566667,Karnataka
Customer H,09-09-2020,Student5750,Finance,Pune,Pune2,PowerBI,52,2500,,18.5289032,73.8743492,Maharashtra
Customer J,09-09-2020,Student5800,HR,New Delhi,ISBT,PowerBI,46,2500,,28.6741448,77.216544,Delhi
Customer D,09-09-2020,Student4472,Sales,Pune,Pun35,VBA,37,2200,,18.5289032,73.8743492,Maharashtra
Customer G,09-09-2020,Student5265,IT,New Delhi,ISBT,Word,69,900,,28.6741448,77.216544,Delhi
Customer B,10-09-2020,Student5393,Admin,Kolkata,Howrah,Excel,48,2000,,22.5655734,88.3702152,West Bengal
Customer B,10-09-2020,Student777,Sales,New Delhi,ISBT,Office 365,15,2000,,28.6741448,77.216544,Delhi
Customer H,10-09-2020,Student6516,HR,New Delhi,Chandni Chowk,Office 365,30,2000,,28.6741448,77.216544,Delhi
Customer A,10-09-2020,Student2183,IT,New Delhi,ISBT,Outlook,61,1200,,28.6741448,77.216544,Delhi
Customer B,10-09-2020,Student401,Admin,Hyderabad,Hyd1,PowerApps,32,2500,,17.3921437,78.4656193,Telangana
Customer G,10-09-2020,Student3494,Admin,Chennai,Koyambedu,PowerApps,44,2500,,13.0117549,80.2214808,Tamil Nadu
Customer F,10-09-2020,Student4389,HR,Pune,Pune1,PowerApps,21,2500,,18.5289032,73.8743492,Maharashtra
Customer J,10-09-2020,Student4224,Admin,Nagpur,Nag 2,PowerBI,59,2500,,21.1526179,79.0881983,Maharashtra
Customer B,10-09-2020,Student1581,Finance,Nagpur,Nag 1,Word,79,900,,21.1526179,79.0881983,Maharashtra
Customer I,11-09-2020,Student5229,IT,Chennai,Anna Salai,Excel,88,2000,,13.0117549,80.2214808,Tamil Nadu
Customer G,11-09-2020,Student1493,Admin,Pune,Pune4,Office 365,69,2000,,18.5289032,73.8743492,Maharashtra
Customer E,11-09-2020,Student5056,IT,Pune,Pune2,Office 365,16,2000,,18.5289032,73.8743492,Maharashtra
Customer C,11-09-2020,Student2322,HR,Kolkata,Chakdaha,Outlook,43,1200,,22.5655734,88.3702152,West Bengal
Customer I,11-09-2020,Student3378,HR,Chennai,Koyambedu,PowerApps,31,2500,,13.0117549,80.2214808,Tamil Nadu
Customer I,11-09-2020,Student1481,Sales,Nagpur,Nag 1,PowerBI,39,2500,,21.1526179,79.0881983,Maharashtra
Customer I,11-09-2020,Student4359,Sales,Bangalore,Bayappanhalli,VBA,87,2200,,12.966667,77.566667,Karnataka
Customer K,11-09-2020,Student4587,HR,Nagpur,Nag 1,Word,81,900,,21.1526179,79.0881983,Maharashtra
Customer E,11-09-2020,Student5068,HR,Bangalore,Bayappanhalli,Word,42,900,,12.966667,77.566667,Karnataka
Customer E,11-09-2020,Student5826,Finance,Nagpur,Nag 1,Word,53,900,,21.1526179,79.0881983,Maharashtra
Customer A,12-09-2020,Student6299,Finance,Nagpur,Nag 2,Excel,71,2000,,21.1526179,79.0881983,Maharashtra
Customer K,12-09-2020,Student4999,Finance,Chennai,Anna Salai,Office 365,40,2000,,13.0117549,80.2214808,Tamil Nadu
Customer I,12-09-2020,Student2643,Admin,Kolkata,Chakdaha,Outlook,72,1200,,22.5655734,88.3702152,West Bengal
Customer H,12-09-2020,Student3369,Sales,Chennai,Koyambedu,PowerBI,62,2500,,13.0117549,80.2214808,Tamil Nadu
Customer H,12-09-2020,Student1382,Finance,New Delhi,ISBT,VBA,80,2200,,28.6741448,77.216544,Delhi
Customer K,12-09-2020,Student3796,IT,Pune,Pune2,VBA,26,2200,,18.5289032,73.8743492,Maharashtra
Customer E,12-09-2020,Student787,Admin,Bangalore,Jalahalli,Word,27,900,,12.966667,77.566667,Karnataka
Customer C,12-09-2020,Student4698,Sales,New Delhi,ISBT,Word,37,900,,28.6741448,77.216544,Delhi
Customer B,13-09-2020,Student341,HR,Nagpur,Nag3,Excel,78,2000,,21.1526179,79.0881983,Maharashtra
Customer K,13-09-2020,Student2053,Sales,Kolkata,South Dum-Dum,Excel,90,2000,,22.5655734,88.3702152,West Bengal
Customer B,13-09-2020,Student2132,Finance,Pune,Pun35,Excel,21,2000,,18.5289032,73.8743492,Maharashtra
Customer B,13-09-2020,Student387,IT,New Delhi,Saket,Outlook,55,1200,,28.6741448,77.216544,Delhi
Customer K,13-09-2020,Student2186,Sales,New Delhi,ISBT,Outlook,51,1200,,28.6741448,77.216544,Delhi
Customer F,13-09-2020,Student5043,IT,Bangalore,Bayappanhalli,PowerApps,18,2500,,12.966667,77.566667,Karnataka
Customer B,13-09-2020,Student2165,HR,Chennai,Chennai Central,PowerBI,31,2500,,13.0117549,80.2214808,Tamil Nadu
Customer C,13-09-2020,Student3832,IT,Chennai,Koyambedu,PowerBI,57,2500,,13.0117549,80.2214808,Tamil Nadu
Customer G,14-09-2020,Student4107,Finance,Kolkata,Howrah,VBA,45,2200,,22.5655734,88.3702152,West Bengal
Customer F,14-09-2020,Student4738,Finance,Chennai,Anna Salai,Word,71,900,,13.0117549,80.2214808,Tamil Nadu
Customer G,15-09-2020,Student1192,Finance,Bangalore,Jalahalli,Office 365,85,2000,,12.966667,77.566667,Karnataka
Customer F,15-09-2020,Student1979,HR,New Delhi,Noida,Office 365,33,2000,,28.6741448,77.216544,Delhi
Customer B,15-09-2020,Student3126,Sales,Chennai,Koyambedu,Outlook,12,1200,,13.0117549,80.2214808,Tamil Nadu
Customer D,15-09-2020,Student3158,Finance,Nagpur,Nag 2,Outlook,69,1200,,21.1526179,79.0881983,Maharashtra
Customer C,15-09-2020,Student3764,HR,Chennai,Anna Salai,PowerApps,77,2500,,13.0117549,80.2214808,Tamil Nadu
Customer A,15-09-2020,Student991,HR,New Delhi,Chandni Chowk,PowerBI,84,2500,,28.6741448,77.216544,Delhi
Customer G,15-09-2020,Student6305,HR,Nagpur,Nag 1,VBA,29,2200,,21.1526179,79.0881983,Maharashtra
Customer E,16-09-2020,Student2179,HR,New Delhi,Saket,Outlook,81,1200,,28.6741448,77.216544,Delhi
Customer H,16-09-2020,Student487,Sales,Bangalore,Bayappanhalli,PowerBI,56,2500,,12.966667,77.566667,Karnataka
Customer K,16-09-2020,Student1850,Sales,Nagpur,Nag 2,VBA,68,2200,,21.1526179,79.0881983,Maharashtra
Customer G,17-09-2020,Student2698,IT,Kolkata,Garden Reach,Excel,13,2000,,22.5655734,88.3702152,West Bengal
Customer E,17-09-2020,Student2961,IT,Chennai,Koyambedu,Outlook,25,1200,,13.0117549,80.2214808,Tamil Nadu
Customer B,17-09-2020,Student1778,Sales,Nagpur,Nag 2,PowerApps,41,2500,,21.1526179,79.0881983,Maharashtra
Customer J,17-09-2020,Student138,Sales,New Delhi,ISBT,PowerBI,69,2500,,28.6741448,77.216544,Delhi
Customer C,18-09-2020,Student3183,IT,Pune,Pune2,Excel,90,2000,,18.5289032,73.8743492,Maharashtra
Customer I,18-09-2020,Student4662,IT,Kolkata,South Dum-Dum,Outlook,36,1200,,22.5655734,88.3702152,West Bengal
Customer J,18-09-2020,Student4799,Admin,Nagpur,Nag3,Outlook,74,1200,,21.1526179,79.0881983,Maharashtra
Customer I,18-09-2020,Student5318,IT,Bangalore,Jalahalli,PowerApps,80,2500,,12.966667,77.566667,Karnataka
Customer H,18-09-2020,Student1385,Finance,Hyderabad,Hyd3,VBA,43,2200,,17.3921437,78.4656193,Telangana
Customer G,18-09-2020,Student94,HR,Chennai,Chennai Central,Word,33,900,,13.0117549,80.2214808,Tamil Nadu
Customer H,19-09-2020,Student442,Finance,New Delhi,ISBT,Office 365,48,2000,,28.6741448,77.216544,Delhi
Customer I,19-09-2020,Student1236,Admin,Bangalore,Koramangala,Office 365,81,2000,,12.966667,77.566667,Karnataka
Customer C,19-09-2020,Student3083,Admin,Nagpur,Nag 1,Office 365,45,2000,,21.1526179,79.0881983,Maharashtra
Customer I,19-09-2020,Student5294,HR,New Delhi,Noida,Office 365,51,2000,,28.6741448,77.216544,Delhi
Customer A,19-09-2020,Student5330,IT,Bangalore,Koramangala,Office 365,82,2000,,12.966667,77.566667,Karnataka
Customer F,19-09-2020,Student2198,IT,Bangalore,Bayappanhalli,PowerApps,14,2500,,12.966667,77.566667,Karnataka
Customer K,19-09-2020,Student3349,Admin,Pune,Pune2,PowerApps,45,2500,,18.5289032,73.8743492,Maharashtra
Customer I,19-09-2020,Student28,Admin,Chennai,Koyambedu,PowerBI,56,2500,,13.0117549,80.2214808,Tamil Nadu
Customer A,19-09-2020,Student1232,HR,New Delhi,Saket,PowerBI,53,2500,,28.6741448,77.216544,Delhi
Customer A,19-09-2020,Student1995,Sales,Chennai,Koyambedu,VBA,21,2200,,13.0117549,80.2214808,Tamil Nadu
Customer A,20-09-2020,Student3675,HR,Pune,Pune1,Excel,19,2000,,18.5289032,73.8743492,Maharashtra
Customer J,20-09-2020,Student72,HR,Kolkata,Hugli,VBA,19,2200,,22.5655734,88.3702152,West Bengal
Customer H,20-09-2020,Student4024,Finance,Kolkata,Hugli,VBA,59,2200,,22.5655734,88.3702152,West Bengal
Customer B,21-09-2020,Student1476,IT,Nagpur,Nag3,PowerBI,57,2500,,21.1526179,79.0881983,Maharashtra
Customer B,21-09-2020,Student3815,Admin,Pune,Pune3,VBA,34,2200,,18.5289032,73.8743492,Maharashtra
Customer D,22-09-2020,Student1244,IT,Chennai,Chennai Central,Office 365,45,2000,,13.0117549,80.2214808,Tamil Nadu
Customer J,22-09-2020,Student5481,Sales,Hyderabad,Hyd2,Office 365,40,2000,,17.3921437,78.4656193,Telangana
Customer J,22-09-2020,Student3590,HR,Pune,Pune4,Outlook,66,1200,,18.5289032,73.8743492,Maharashtra
Customer F,22-09-2020,Student5047,IT,Kolkata,Howrah,Outlook,18,1200,,22.5655734,88.3702152,West Bengal
Customer F,22-09-2020,Student5524,Admin,Bangalore,Jalahalli,PowerApps,56,2500,,12.966667,77.566667,Karnataka
Customer K,22-09-2020,Student2413,Admin,Nagpur,Nag 1,PowerBI,49,2500,,21.1526179,79.0881983,Maharashtra
Customer H,22-09-2020,Student5165,IT,Pune,Pune1,PowerBI,14,2500,,18.5289032,73.8743492,Maharashtra
Customer D,22-09-2020,Student1462,Admin,New Delhi,Saket,VBA,62,2200,,28.6741448,77.216544,Delhi
Customer K,22-09-2020,Student3589,Sales,Nagpur,Nag 1,VBA,52,2200,,21.1526179,79.0881983,Maharashtra
Customer J,22-09-2020,Student6053,HR,Pune,Pune1,Word,84,900,,18.5289032,73.8743492,Maharashtra
Customer E,23-09-2020,Student6474,Admin,Kolkata,South Dum-Dum,PowerApps,90,2500,,22.5655734,88.3702152,West Bengal
Customer D,23-09-2020,Student1369,Admin,Hyderabad,Hyd1,PowerBI,64,2500,,17.3921437,78.4656193,Telangana
Customer J,23-09-2020,Student1874,Finance,New Delhi,Chandni Chowk,PowerBI,90,2500,,28.6741448,77.216544,Delhi
Customer J,23-09-2020,Student1725,HR,Pune,Pune2,VBA,41,2200,,18.5289032,73.8743492,Maharashtra
Customer H,23-09-2020,Student1677,Finance,Pune,Pune1,Word,60,900,,18.5289032,73.8743492,Maharashtra
Customer F,23-09-2020,Student4689,HR,Nagpur,Nag 2,Word,74,900,,21.1526179,79.0881983,Maharashtra
Customer D,24-09-2020,Student5263,HR,Nagpur,Nag 2,Excel,61,2000,,21.1526179,79.0881983,Maharashtra
Customer J,24-09-2020,Student1879,Admin,Bangalore,Jalahalli,Office 365,56,2000,,12.966667,77.566667,Karnataka
Customer D,24-09-2020,Student4827,Sales,New Delhi,Noida,PowerBI,67,2500,,28.6741448,77.216544,Delhi
Customer J,24-09-2020,Student4785,HR,Nagpur,Nag 1,Word,71,900,,21.1526179,79.0881983,Maharashtra
Customer G,25-09-2020,Student4027,Admin,Hyderabad,Hyd1,Excel,23,2000,,17.3921437,78.4656193,Telangana
Customer D,25-09-2020,Student1843,IT,Hyderabad,Hyd2,Office 365,87,2000,,17.3921437,78.4656193,Telangana
Customer E,25-09-2020,Student2190,Sales,New Delhi,ISBT,Office 365,40,2000,,28.6741448,77.216544,Delhi
Customer J,25-09-2020,Student3388,Admin,Hyderabad,Hyd3,Office 365,40,2000,,17.3921437,78.4656193,Telangana
Customer D,25-09-2020,Student1599,Sales,Pune,Pune2,Outlook,14,1200,,18.5289032,73.8743492,Maharashtra
Customer E,25-09-2020,Student5497,IT,Chennai,Chennai Central,PowerApps,54,2500,,13.0117549,80.2214808,Tamil Nadu
Customer E,26-09-2020,Student2727,IT,Bangalore,Bayappanhalli,Excel,43,2000,,12.966667,77.566667,Karnataka
Customer C,26-09-2020,Student1133,Finance,Kolkata,South Dum-Dum,Office 365,83,2000,,22.5655734,88.3702152,West Bengal
Customer F,26-09-2020,Student5328,Admin,Hyderabad,Hyd3,PowerApps,74,2500,,17.3921437,78.4656193,Telangana
Customer F,26-09-2020,Student1482,HR,Chennai,Anna Salai,PowerBI,44,2500,,13.0117549,80.2214808,Tamil Nadu
Customer D,26-09-2020,Student3733,Admin,Nagpur,Nag 1,PowerBI,80,2500,,21.1526179,79.0881983,Maharashtra
Customer K,26-09-2020,Student6315,Finance,Pune,Pun35,Word,49,900,,18.5289032,73.8743492,Maharashtra
Customer B,27-09-2020,Student3965,HR,Kolkata,Chakdaha,Excel,79,2000,,22.5655734,88.3702152,West Bengal
Customer A,27-09-2020,Student2546,Finance,Chennai,Chennai Central,Office 365,76,2000,,13.0117549,80.2214808,Tamil Nadu
